OBJECTID,HUD_ID,PROJECT,PROJ_ADD,PROJ_CTY,PROJ_ST,PROJ_ZIP,STATE_ID,CONTACT,COMPANY,CO_ADD,CO_CTY,CO_ST,CO_ZIP,CO_TEL,ALLOCAMT,N_UNITS,LI_UNITS,N_0BR,N_1BR,N_2BR,N_3BR,N_4BR,INC_CEIL,LOW_CEIL,CEILUNIT,YR_PIS,YR_ALLOC,NON_PROF,BASIS,BOND,MFF_RA,FMHA_514,FMHA_515,FMHA_538,HOME,HOME_AMT,TCAP,TCAP_AMT,CDBG,CDBG_AMT,FHA,HOPEVI,HPVI_AMT,TCEP,TCEP_AMT,RENTASSIST,TRGT_POP,TRGT_FAM,TRGT_ELD,TRGT_DIS,TRGT_HML,TRGT_OTHER,TRGT_SPC,TYPE,CREDIT,N_UNITSR,LI_UNITR,DDA,QCT,NONPROG,DATANOTE,METRO_TRACT,STATE2KX,CNTY_NM2KX,CNTY2KX,TRACT2KX,BG2KX,BLOCK2KX,CURCNTY_NM,CURCNTY,CURCOSUB,CURCOSUB_NM,PLACE2KX,PLACE_NM2KX,PLACE_CC2KX,PLACE_INC2KX,MSA,MSA_NM,METRO,MICRO,FCD_FIPS91,HLC,DPV,DPVRC,STD_ADDR,URB_OUT,STD_CITY,STD_ST,STD_ZIP5,STD_ZIP9,ZIP_CLASS,ZCTA2KX,DPBC,DPBC_CKSUM,STD_ZIP11,ADDR_TYPE,APT_NO,APT_TYPE,C1PGRC,C1PPRB,C1PDRC,C1PSRC,C1PARC,C1PRC9,MSGUSPS,LAT,LON,RC2KX,STM2KX,LVL2KX,UR,MSG2KX,CBSA,CBSA_NM,NECTA,NECTA_NM,COUNTY_LEVEL,PLACE_LEVEL,TRACT_LEVEL,BLKGRP_LEVEL,x,y
36105,OHA19930100,CORNERSTONE I & II,2029 E 40TH ST,CLEVELAND,OH,44103,OH-91-0672,,,,,,,,385000,67,67,,,,,,,,,1993,1991,1,2,,,,,,,,,,,,,,,,,,,,,,,,,2,,67,67,,2,,AKA NOAH MIDTOWN II.,1,39,Cuyahoga,35,108701,1,1001,Cuyahoga,35,16000,Cleveland,16000,Cleveland city,C2,,1680,"Cleveland-Lorain-Elyria, OH PMSA",1,0,3911,1104,S,,2029 E 40th St,,Cleveland,OH,44103,4300,,44103,99,3,44103430099,H,,,,1,,,A,,90% Overall probable correctness,41.502915,-81.657618,S,,R,U,** Street-Level Rooftop **,17460,"Cleveland-Elyria, OH Metropolitan Statistical Area",99999,,39035,3916000,39035108701,390351087011,-9090084.4552,5086806.9241
36114,OHA19950035,BTRN #1,1767 EDDY RD,EAST CLEVELAND,OH,44112,OH-94-6133,,,,,,,,,4,4,0,0,0,4,0,,,,1995,1994,1,1,2,,,2,,,,,,,,,,,,,,,,,,,,,2,3,4,4,,2,1,,1,39,Cuyahoga,35,151500,1,1013,Cuyahoga,35,23380,East Cleveland,23380,East Cleveland city,C2,,1680,"Cleveland-Lorain-Elyria, OH PMSA",1,0,3911,1500,N,,1767 Eddy Rd,,East Cleveland,OH,44112,4209,,44112,67,0,44112420967,S,,,,1,,,A,,90% Overall probable correctness,41.526211,-81.587905,S,,R,U,** Street-Level Rooftop **,17460,"Cleveland-Elyria, OH Metropolitan Statistical Area",99999,,39035,3923380,39035151500,390351515001,-9082324.0395,5090270.256
36125,OHA19960270,UNION MILES HOMES II,9320 GAYLORD AVE,CLEVELAND,OH,44105,OH-95-0038,,,,,,,,443730,43,43,0,0,4,18,21,,,,1996,1995,1,1,2,,,2,,,,,,,,,,,,,,,,,,,,,3,3,43,43,,2,,,1,39,Cuyahoga,35,121300,3,3004,Cuyahoga,35,16000,Cleveland,16000,Cleveland city,C2,,1680,"Cleveland-Lorain-Elyria, OH PMSA",1,0,3911,1104,S,,9320 Gaylord Ave,,Cleveland,OH,44105,5209,,44105,20,8,44105520920,S,,,,1,,,A,,90% Overall probable correctness,41.44777,-81.62107,S,,R,U,** Street-Level Rooftop **,17460,"Cleveland-Elyria, OH Metropolitan Statistical Area",99999,,39035,3916000,39035121300,390351213003,-9086015.9504,5078613.6785
36142,OHA19950065,CHN XII,9718 ANDERSON AVE,CLEVELAND,OH,44105,OH-95-0046,,,,,,,,663869,144,144,0,0,29,76,45,,,,1995,1995,1,1,2,,,2,,,,,,,,,,,,,,,,,,,,,2,3,144,144,,2,,,1,39,Cuyahoga,35,120400,4,4002,Cuyahoga,35,16000,Cleveland,16000,Cleveland city,C2,,1680,"Cleveland-Lorain-Elyria, OH PMSA",1,0,3911,1104,S,,9718 Anderson Ave,,Cleveland,OH,44105,2210,,44105,18,2,44105221018,S,,,,1,,,A,,90% Overall probable correctness,41.460913,-81.618722,S,,R,U,** Street-Level Rooftop **,17460,"Cleveland-Elyria, OH Metropolitan Statistical Area",99999,,39035,3916000,39035120400,390351204004,-9085754.5722,5080565.7856
36143,OHA19950070,CLEVELAND NEW CONSTRUCTION I,3230 E 49TH ST,CLEVELAND,OH,44127,OH-94-4043,,,,,,,,359129,35,35,0,0,0,35,35,,,,1995,1994,1,1,2,,,2,,,,,,,,,,,,,,,,,,,,,1,3,35,35,,2,,,1,39,Cuyahoga,35,110801,2,2015,Cuyahoga,35,16000,Cleveland,16000,Cleveland city,C2,,1680,"Cleveland-Lorain-Elyria, OH PMSA",1,0,3911,1104,S,,3230 E 49th St,,Cleveland,OH,44127,1048,,44127,30,6,44127104830,S,,,,1,,,A,,90% Overall probable correctness,41.470427,-81.657486,S,,R,U,** Street-Level Rooftop **,17460,"Cleveland-Elyria, OH Metropolitan Statistical Area",99999,,39035,3916000,39035110801,390351108012,-9090069.761,5081979.1305
36154,OHA19970002,LASALLE APTS,1215 W TENTH ST,CLEVELAND,OH,44113,960140,,,,,,,,,,,,,,,,,,,1997,8888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,PREVIOUSLY LISTED AS OHA1997510.,1,39,Cuyahoga,35,107101,1,1043,Cuyahoga,35,16000,Cleveland,16000,Cleveland city,C2,,1680,"Cleveland-Lorain-Elyria, OH PMSA",1,0,3911,1104,S,,1215 W 10th St,,Cleveland,OH,44113,1291,,44113,99,6,44113129199,H,,,,2,,,A,,80% Overall probable correctness,41.499702,-81.703349,S,,R,U,** Street-Level Rooftop **,17460,"Cleveland-Elyria, OH Metropolitan Statistical Area",99999,,39035,3916000,39035107101,390351071011,-9095175.2068,5086329.3568
36177,OHA19950135,HOLDEN APTS,12215 ASHBURY AVE,CLEVELAND,OH,44106,OH-93-1002,,,,,,,,82000,17,17,0,7,10,0,0,,,,1995,1993,1,1,2,,,2,,,,,,,,,,,,,,,,,,,,,2,2,17,17,,2,,,1,39,Cuyahoga,35,118500,2,2002,Cuyahoga,35,16000,Cleveland,16000,Cleveland city,C2,,1680,"Cleveland-Lorain-Elyria, OH PMSA",1,0,3911,1104,S,,12215 Ashbury Ave,,Cleveland,OH,44106,4424,,44106,99,3,44106442499,H,,,,1,,,A,,90% Overall probable correctness,41.517563,-81.600739,S,,R,U,** Street-Level Rooftop **,17460,"Cleveland-Elyria, OH Metropolitan Statistical Area",99999,,39035,3916000,39035118500,390351185002,-9083752.7138,5088984.4437
36183,OHA19970035,BUCKEYE HOMES II,10323 CRESTWOOD AVE,CLEVELAND,OH,44104,960029,,,,,,,,327310,35,35,0,0,0,17,18,2,,,1997,1998,1,1,2,,,2,,,,,,,,,,,,,,,,,,,,,3,2,35,35,,2,,,1,39,Cuyahoga,35,119300,4,4000,Cuyahoga,35,16000,Cleveland,16000,Cleveland city,C2,,1680,"Cleveland-Lorain-Elyria, OH PMSA",1,0,3911,1104,S,,10323 Crestwood Ave,,Cleveland,OH,44104,3504,,44104,23,0,44104350423,S,,,,1,,,A,,90% Overall probable correctness,41.487293,-81.615222,S,,R,U,** Street-Level Rooftop **,17460,"Cleveland-Elyria, OH Metropolitan Statistical Area",99999,,39035,3916000,39035119300,390351193004,-9085364.954,5084485.1558
36186,OHA19970050,CLEVELAND HOUSING NETWORK XIII,1187 ADDISON RD,CLEVELAND,OH,44103,OH-96-0053,,,,,,,,536154,79,79,0,0,21,39,19,,,,1997,1996,1,1,2,,,2,,,,,,,,,,,,,,,,,,,,,3,3,79,79,,2,,,1,39,Cuyahoga,35,111600,2,2001,Cuyahoga,35,16000,Cleveland,16000,Cleveland city,C2,,1680,"Cleveland-Lorain-Elyria, OH PMSA",1,0,3911,1104,S,,1187 Addison Rd,,Cleveland,OH,44103,1576,,44103,87,4,44103157687,S,,,,1,,,A,,90% Overall probable correctness,41.52162,-81.641811,S,,R,U,** Street-Level Rooftop **,17460,"Cleveland-Elyria, OH Metropolitan Statistical Area",99999,,39035,3916000,39035111600,390351116002,-9088324.828,5089587.63
36189,OHA20190034,SHAKER PARK APARTMENTS,4401 NORTHFIELD RD,WARRENSVILLE HEIGHTS,OH,44128,180215,,,,,,,,560926,151,151,0,0,151,0,0,3,,,2019,2018,,2,,1,,2,,2,0,2,0,2,0,,,0,2,0,,2,2,2,2,2,2,,2,3,151,151,0,2,,,1,39,Cuyahoga,35,188105,1,1001,Cuyahoga,35,80990,Warrensville Heights,80990,Warrensville Heights city,C2,,1680,"Cleveland-Lorain-Elyria, OH PMSA",1,0,3911,5460,S,,4401 Northfield Rd,,Warrensville Heights,OH,44128,4678,,44128,99,8,44128467899,H,,,,1,,,A,,90% Overall probable correctness,41.440208,-81.526089,S,,R,U,** Street-Level Rooftop **,17460,"Cleveland-Elyria, OH Metropolitan Statistical Area",99999,,39035,3980990,39035188105,390351881051,-9075442.7138,5077490.687
36214,OHA20160001,A PLACE FOR US HOUSING,11610 MADISON AVENUE,CLEVELAND,OH,44102,140047,,,,,,,,809509,55,55,0,26,29,0,0,9,,0,2016,2014,,1,2,1,,2,,2,0,2,0,2,0,,,0,2,0,,1,2,1,2,2,2,,1,3,55,55,0,1,,,1,39,Cuyahoga,35,101300,1,1015,Cuyahoga,35,16000,Cleveland,16000,Cleveland city,C2,,1680,"Cleveland-Lorain-Elyria, OH PMSA",1,0,3911,1104,S,,11610 Madison Ave,,Cleveland,OH,44102,2322,,44102,99,2,44102232299,H,,,,1,,,A,,90% Overall probable correctness,41.477156,-81.768088,S,,R,U,** Street-Level Rooftop **,17460,"Cleveland-Elyria, OH Metropolitan Statistical Area",99999,,39035,3916000,39035101300,390351013001,-9102381.9193,5082978.877
36217,OHA20200016,EMERALD ALLIANCE XI,3875 WEST 25TH STREET,CLEVELAND,OH,44109,170003,,,,,,,,1049500,71,71,0,71,0,0,0,2,,,2020,2018,2,2,,1,,2,,2,0,2,0,2,0,,,0,2,0,,1,2,2,2,2,2,,1,3,71,71,0,1,,,1,39,Cuyahoga,35,105602,2,2008,Cuyahoga,35,16000,Cleveland,16000,Cleveland city,C2,,1680,"Cleveland-Lorain-Elyria, OH PMSA",1,0,39**,1104,,,,,Cleveland,OH,44109,,,44109,,,,,,,H,,,,,H,House # not found on this street,41.449765,-81.701664,S,,R,U,** Street-Level Rooftop **,17460,"Cleveland-Elyria, OH Metropolitan Statistical Area",99999,,39035,3916000,39035105602,390351056022,-9094987.6334,5078909.967
36218,OHA20200017,FRANCISCAN VILLAGE APARTMENTS,3648 ROCKY RIVER DRIVE,CLEVELAND,OH,44111,200227,,,,,,,,997937,176,176,0,173,0,3,0,3,,,2020,2020,,2,,1,,2,,2,0,2,0,2,0,,,0,2,0,,2,2,2,2,2,2,,2,3,176,176,0,2,,,1,39,Cuyahoga,35,123400,5,5003,Cuyahoga,35,16000,Cleveland,16000,Cleveland city,C2,,1680,"Cleveland-Lorain-Elyria, OH PMSA",1,0,3911,1104,S,,3648 Rocky River Dr,,Cleveland,OH,44111,3976,,44111,99,6,44111397699,H,,,,1,,,A,,90% Overall probable correctness,41.454419,-81.815976,S,,R,U,** Street-Level Rooftop **,17460,"Cleveland-Elyria, OH Metropolitan Statistical Area",99999,,39035,3916000,39035123400,390351234005,-9107712.7871,5079601.1936
36221,OHA20200021,LA VILLA HISPANA,SCATTERED,CLEVELAND,OH,44109,180004,,,,,,,,570000,30,30,0,0,0,30,0,3,,,2020,2018,,2,,1,,2,,2,0,2,0,2,0,,,0,2,0,,2,2,2,2,2,2,,1,3,30,30,0,1,,,1,39,Cuyahoga,35,106300,,,Cuyahoga,35,16000,Cleveland,16000,Cleveland city,C2,,9999,,1,0,39**,1104,,,,,Cleveland,OH,44109,,,44109,,,,,,,H,,,,,H,House # not found on this street,41.4425,-81.7111,5,S,T,U,**  Centroid Lat/Long   **,17460,"Cleveland-Elyria, OH Metropolitan Statistical Area",99999,,39035,3916000,39035106300,,-9096038.0442,5077831.0456
36223,OHA20200023,LEGACY AT ST. LUKE'S,VARIOUS,CLEVELAND,OH,44104,180001,,,,,,,,469328,27,27,0,5,0,22,0,3,,,2020,2018,,2,,1,,2,,2,0,2,0,2,0,,,0,2,0,,2,2,2,2,2,2,,1,3,27,27,0,1,,,1,39,Cuyahoga,35,114501,,,Cuyahoga,35,16000,Cleveland,16000,Cleveland city,C2,,9999,,1,0,3911,1104,,,,,Cleveland,OH,44104,,,44104,,,,,,,S,,,,,S,Street not found,41.4734,-81.6271,5,S,T,U,**  Centroid Lat/Long   **,17460,"Cleveland-Elyria, OH Metropolitan Statistical Area",99999,,39035,3916000,39035114501,,-9086687.2069,5082420.8247
36242,OHA20160005,CEDAR REDEVELOPMENT PHASE II,2390 E 30TH STREET,CLEVELAND,OH,44115,140112,,,,,,,,543555,30,50,0,2,18,7,3,9,,0,2016,2014,,1,2,1,,2,,2,0,2,0,2,0,,,0,2,0,,1,1,2,2,2,2,,1,3,50,50,0,1,,,1,39,Cuyahoga,35,109301,1,1007,Cuyahoga,35,16000,Cleveland,16000,Cleveland city,C2,,1680,"Cleveland-Lorain-Elyria, OH PMSA",1,0,3911,1104,S,,2390 E 30th St,,Cleveland,OH,44115,3070,,44115,99,7,44115307099,H,,,,1,,,A,,90% Overall probable correctness,41.495154,-81.667144,S,,R,U,** Street-Level Rooftop **,17460,"Cleveland-Elyria, OH Metropolitan Statistical Area",99999,,39035,3916000,39035109301,390351093011,-9091144.8846,5085653.401
36245,OHA20160008,EMERALD ALLIANCE VIII,8301 DETROIT AVENUE,CLEVELAND,OH,44102,130025,,,,,,,,1010000,66,66,0,66,0,0,0,9,,0,2016,2013,,1,2,1,,2,,2,0,2,0,2,0,,,0,2,0,,2,2,2,2,2,2,,1,3,66,66,0,1,,,1,39,Cuyahoga,35,101800,1,1004,Cuyahoga,35,16000,Cleveland,16000,Cleveland city,C2,,1680,"Cleveland-Lorain-Elyria, OH PMSA",1,0,3911,1104,S,,8301 Detroit Ave,,Cleveland,OH,44102,1859,,44102,99,8,44102185999,H,,,,1,,,A,,90% Overall probable correctness,41.480953,-81.741452,S,,R,U,** Street-Level Rooftop **,17460,"Cleveland-Elyria, OH Metropolitan Statistical Area",99999,,39035,3916000,39035101800,390351018001,-9099416.8133,5083543.0539
36252,OHA20200029,MUSICIANS TOWERS,2727 LANCASHIRE ROAD,CLEVELAND HEIGHTS,OH,44106,180210,,,,,,,,1243692,240,240,0,228,12,0,0,3,,,2020,2018,,1,,1,,2,,2,0,2,0,2,0,,,0,2,0,,2,2,2,2,2,2,,2,3,240,240,0,2,,,1,39,Cuyahoga,35,141100,2,2003,Cuyahoga,35,16014,Cleveland Heights,16014,Cleveland Heights city,C2,,1680,"Cleveland-Lorain-Elyria, OH PMSA",1,0,3911,1110,S,,2727 Lancashire Rd,,Cleveland Heights,OH,44106,5518,,44106,99,8,44106551899,H,,,,1,,,A,,90% Overall probable correctness,41.5087,-81.582645,S,,R,U,** Street-Level Rooftop **,17460,"Cleveland-Elyria, OH Metropolitan Statistical Area",99999,,39035,3916014,39035141100,390351411002,-9081738.499,5087666.8427
36273,OHA20160012,HERITAGE VIEW HOMES IV,3032 EAST 79TH STREET,CLEVELAND,OH,44104,130157,,,,,,,,480014,60,60,0,60,0,0,0,9,,0,2016,2014,,1,2,1,,2,,2,0,2,0,2,0,,,0,2,0,,2,2,2,2,2,2,,1,3,60,60,0,1,,,1,39,Cuyahoga,35,114300,1,1019,Cuyahoga,35,16000,Cleveland,16000,Cleveland city,C2,,1680,"Cleveland-Lorain-Elyria, OH PMSA",1,0,3911,1104,S,,3032 E 79th St,,Cleveland,OH,44104,4315,,44104,99,6,44104431599,H,,,,1,,,A,,90% Overall probable correctness,41.476251,-81.632988,S,,R,U,** Street-Level Rooftop **,17460,"Cleveland-Elyria, OH Metropolitan Statistical Area",99999,,39035,3916000,39035114300,390351143001,-9087342.6561,5082844.4126
36285,OHA20200038,RIVERSIDE PARK PHASE III,17800 PARKMOUNT AVE,CLEVELAND,OH,44135,190204,,,,,,,,0,204,204,0,8,116,76,4,3,,,2020,2019,,2,,1,,2,,2,0,2,0,2,0,,,0,2,0,,2,2,2,2,2,2,,2,3,204,204,0,2,,,1,39,Cuyahoga,35,123700,1,1003,Cuyahoga,35,16000,Cleveland,16000,Cleveland city,C2,,1680,"Cleveland-Lorain-Elyria, OH PMSA",1,0,3911,1104,S,,17800 Parkmount Ave,,Cleveland,OH,44135,4124,,44135,0,2,44135412400,S,,,,1,,,A,,90% Overall probable correctness,41.428469,-81.826539,S,,R,U,** Street-Level Rooftop **,17460,"Cleveland-Elyria, OH Metropolitan Statistical Area",99999,,39035,3916000,39035123700,390351237001,-9108888.6549,5075747.651
36311,OHA20200039,ST. JOSEPH'S COMMONS,2554 WEST 25TH STREET,CLEVELAND,OH,44113,180021,,,,,,,,1000000,68,68,0,68,0,0,0,3,,,2020,2018,,2,,1,,2,,2,0,2,0,2,0,,,0,2,0,,2,2,2,2,2,2,,1,3,68,68,0,1,,,1,39,Cuyahoga,35,103900,1,1004,Cuyahoga,35,16000,Cleveland,16000,Cleveland city,C2,,1680,"Cleveland-Lorain-Elyria, OH PMSA",1,0,3911,1104,S,,2554 W 25th St,,Cleveland,OH,44113,4700,,44113,99,8,44113470099,H,,,,1,,,A,,90% Overall probable correctness,41.477488,-81.699337,S,,R,U,** Street-Level Rooftop **,17460,"Cleveland-Elyria, OH Metropolitan Statistical Area",99999,,39035,3916000,39035103900,390351039001,-9094728.593,5083028.2059
36343,OHA20200046,VILLAGE GREEN II,18231 EUCLID AVENUE,CLEVELAND,OH,44112,180018,,,,,,,,1234999,76,76,0,19,45,12,0,3,,,2020,2018,,2,,1,,2,,2,0,2,0,2,0,,,0,2,0,,2,2,2,2,2,2,,1,3,76,76,0,1,,,1,39,Cuyahoga,35,117900,1,1001,Cuyahoga,35,16000,Cleveland,16000,Cleveland city,C2,,1680,"Cleveland-Lorain-Elyria, OH PMSA",1,0,3911,1104,S,,18231 Euclid Ave,,Cleveland,OH,44112,1042,,44112,99,3,44112104299,H,,,,1,,,A,,90% Overall probable correctness,41.556365,-81.551345,S,,R,U,** Street-Level Rooftop **,17460,"Cleveland-Elyria, OH Metropolitan Statistical Area",99999,,39035,3916000,39035117900,390351179001,-9078254.1989,5094754.9942
36366,OHA20170001,ABINGTON ARMS,11501 MAYFIELD ROAD,CLEVELAND,OH,44106,160094,,,,,,,,482124,152,152,0,144,8,0,0,9,,0,2017,2016,2,2,,1,,2,,2,0,2,0,2,0,,,0,2,0,,1,2,1,2,2,2,,2,3,152,152,0,1,,,1,39,Cuyahoga,35,118800,1,1010,Cuyahoga,35,16000,Cleveland,16000,Cleveland city,C2,,1680,"Cleveland-Lorain-Elyria, OH PMSA",1,0,3911,1104,S,,11501 Mayfield Rd,,Cleveland,OH,44106,5942,,44106,99,7,44106594299,H,,,,1,,,A,,90% Overall probable correctness,41.508781,-81.603211,S,,R,U,** Street-Level Rooftop **,17460,"Cleveland-Elyria, OH Metropolitan Statistical Area",99999,,39035,3916000,39035118800,390351188001,-9084027.8956,5087678.8836
36367,OHA20170002,CEDAR REDEVELOPMENT PHASE I,2370 EAST 30TH STREET,CLEVELAND,OH,44115,140004,,,,,,,,612183,54,61,0,54,0,0,0,9,,0,2017,2015,,1,,1,,2,,2,0,2,0,2,0,,,0,2,0,,1,1,2,2,2,2,,1,3,61,61,0,1,,,1,39,Cuyahoga,35,109301,1,1007,Cuyahoga,35,16000,Cleveland,16000,Cleveland city,C2,,1680,"Cleveland-Lorain-Elyria, OH PMSA",1,0,3911,1104,N,,2370 E 30th St,,Cleveland,OH,44115,3045,,44115,70,6,44115304570,S,,,,1,,,A,,90% Overall probable correctness,41.495326,-81.667088,S,,R,U,** Street-Level Rooftop **,17460,"Cleveland-Elyria, OH Metropolitan Statistical Area",99999,,39035,3916000,39035109301,390351093011,-9091138.6507,5085678.964
36368,OHA20170003,HOUGH HERITAGE,1844 1848 1862 1866 EAST 97TH STREET,CLEVELAND,OH,44106,150003,,,,,,,,917146,0,60,0,0,0,0,0,2,,0,2017,2015,2,2,,1,,2,,2,0,2,0,2,0,,,0,2,0,,1,2,1,2,2,2,,1,3,60,60,0,2,,,1,39,Cuyahoga,35,119100,,,Cuyahoga,35,16000,Cleveland,16000,Cleveland city,C2,,9999,,1,0,3911,1104,,,,,Cleveland,OH,44106,,,44106,,,,,,,S,,,,,S,Street not found,41.5026,-81.6098,5,S,T,U,**  Centroid Lat/Long   **,17460,"Cleveland-Elyria, OH Metropolitan Statistical Area",99999,,39035,3916000,39035119100,,-9084761.3797,5086760.1027
36371,OHA20170006,WESTERLY II,14306 DETROIT AVENUE,LAKEWOOD,OH,44107,160010,,,,,,,,1150000,0,154,0,0,0,0,0,2,,0,2017,2016,2,2,,1,,2,,2,0,2,0,2,0,,,0,2,0,,1,2,1,2,2,2,,2,3,154,154,0,2,,,1,39,Cuyahoga,35,160500,3,3004,Cuyahoga,35,41664,Lakewood,41664,Lakewood city,C2,,1680,"Cleveland-Lorain-Elyria, OH PMSA",1,0,3911,2628,S,,14306 Detroit Ave,,Lakewood,OH,44107,4417,,44107,99,0,44107441799,H,,,,1,,,A,,90% Overall probable correctness,41.485595,-81.793876,S,,R,U,** Street-Level Rooftop **,17460,"Cleveland-Elyria, OH Metropolitan Statistical Area",99999,,39035,3941664,39035160500,390351605003,-9105252.6263,5084232.8298
36430,OHA20180010,CARVER PARK PHASE II,2366 EAST 55TH STREET,CLEVELAND,OH,44104,170213,,,,,,,,769223,74,74,0,16,16,42,0,3,,,2018,2017,,1,,1,,2,,2,0,2,0,2,0,,,0,2,0,,2,2,2,2,2,2,,2,3,74,74,0,1,,,1,39,Cuyahoga,35,108701,2,2000,Cuyahoga,35,16000,Cleveland,16000,Cleveland city,C2,,1680,"Cleveland-Lorain-Elyria, OH PMSA",1,0,3911,1104,S,,2366 E 55th St,,Cleveland,OH,44104,1536,,44104,66,0,44104153666,S,,,,1,,,A,,90% Overall probable correctness,41.494439,-81.651892,S,,R,U,** Street-Level Rooftop **,17460,"Cleveland-Elyria, OH Metropolitan Statistical Area",99999,,39035,3916000,39035108701,390351087012,-9089447.0397,5085547.137
36433,OHA20180013,EMERALD ALLIANCE X,7609 EUCLID AVENUE,CLEVELAND,OH,44103,160007,,,,,,,,845850,60,60,0,60,0,0,0,2,,,2018,2016,2,2,,1,,2,,2,0,2,0,2,0,,,0,2,0,,1,2,2,2,2,2,,1,3,60,60,0,2,,,1,39,Cuyahoga,35,112800,1,1015,Cuyahoga,35,16000,Cleveland,16000,Cleveland city,C2,,1680,"Cleveland-Lorain-Elyria, OH PMSA",1,0,3911,1104,S,,7609 Euclid Ave,,Cleveland,OH,44103,4884,,44103,99,6,44103488499,H,,,,1,,,A,,90% Overall probable correctness,41.504114,-81.635492,S,,R,U,** Street-Level Rooftop **,17460,"Cleveland-Elyria, OH Metropolitan Statistical Area",99999,,39035,3916000,39035112800,390351128001,-9087621.4001,5086985.1446
36464,OHA20180019,KNICKERBOCKER APARTMENTS,27100 KNICKERBOCKER ROAD,BAY VILLAGE,OH,44140,170088,,,,,,,,1100000,148,148,58,89,1,0,0,2,,,2018,2017,2,2,,1,,2,,2,0,2,0,2,0,,,0,2,0,,1,2,1,2,2,2,,2,3,148,148,0,2,,,1,39,Cuyahoga,35,130105,3,3016,Cuyahoga,35,4416,Bay Village,4416,Bay Village city,C2,,1680,"Cleveland-Lorain-Elyria, OH PMSA",1,0,3907,330,S,,27100 Knickerbocker Rd,,Bay Village,OH,44140,2307,,44140,99,7,44140230799,H,,,,1,,,A,,90% Overall probable correctness,41.478376,-81.91992,S,,R,U,** Street-Level Rooftop **,17460,"Cleveland-Elyria, OH Metropolitan Statistical Area",99999,,39035,3904416,39035130105,390351301053,-9119283.7802,5083160.147
36528,OHA20180032,SOUTH HAVEN WOODS,315 BONNIEVIEW DRIVE,BEDFORD,OH,44146,160208,,,,,,,,2199976,59,59,2,57,0,0,0,3,,,2018,2016,,2,,1,,2,,2,0,2,0,2,0,,,0,2,0,,2,2,2,2,2,2,,2,3,59,59,0,2,,,1,39,Cuyahoga,35,132100,1,1007,Cuyahoga,35,4878,Bedford,4878,Bedford city,C2,,1680,"Cleveland-Lorain-Elyria, OH PMSA",1,0,3911,366,S,,315 Bonnieview Dr,,Bedford,OH,44146,2311,,44146,99,6,44146231199,H,,,,1,,,A,,90% Overall probable correctness,41.404293,-81.524355,S,,R,U,** Street-Level Rooftop **,17460,"Cleveland-Elyria, OH Metropolitan Statistical Area",99999,,39035,3904878,39035132100,390351321001,-9075249.6859,5072158.9309
36533,OHA20190002,ASPEN PLACE,6016 LORAIN AVENUE,CLEVELAND,OH,44102,160006,,,,,,,,874000,40,40,0,20,18,0,2,1,,,2019,2017,2,2,,1,,2,,2,0,2,0,2,0,,,0,2,0,,1,1,2,2,2,2,,1,3,40,40,0,1,,,1,39,Cuyahoga,35,103400,3,3022,Cuyahoga,35,16000,Cleveland,16000,Cleveland city,C2,,1680,"Cleveland-Lorain-Elyria, OH PMSA",1,0,3911,1104,S,,6016 Lorain Ave,,Cleveland,OH,44102,4483,,44102,99,2,44102448399,H,,,,1,,,A,,90% Overall probable correctness,41.475817,-81.727087,S,,R,U,** Street-Level Rooftop **,17460,"Cleveland-Elyria, OH Metropolitan Statistical Area",99999,,39035,3916000,39035103400,390351034003,-9097817.7089,5082779.9297
36598,OHA20190016,INTERNATIONAL VILLAGE,VARIOUS,CLEVELAND,OH,44102,170001,,,,,,,,505000,22,22,0,0,0,22,0,2,,,2019,2018,2,2,,1,,2,,2,0,2,0,2,0,,,0,2,0,,1,2,2,2,2,2,,1,3,22,22,0,1,,,1,39,Cuyahoga,35,101700,,,Cuyahoga,35,16000,Cleveland,16000,Cleveland city,C2,,9999,,1,0,39**,1104,,,,,Cleveland,OH,44102,,,44102,,,,,,,S,,,,,S,Street not found,41.4757,-81.7452,5,S,T,U,**  Centroid Lat/Long   **,17460,"Cleveland-Elyria, OH Metropolitan Statistical Area",99999,,39035,3916000,39035101700,,-9099834.0388,5082762.5462
36622,OHA20150021,NEW COMMUNITY PLACE,7820 WOODLAND AVENUE,CLEVELAND,OH,44104,120053,,,,,,,,1041472,147,147,0,0,121,26,0,9,,0,2015,2012,,1,2,2,,2,,2,0,2,0,2,0,,,0,2,0,,1,1,2,2,2,2,,2,3,147,147,0,1,,PREVIOUSLY LISTED AS OHA2014140,1,39,Cuyahoga,35,114100,1,1020,Cuyahoga,35,16000,Cleveland,16000,Cleveland city,C2,,1680,"Cleveland-Lorain-Elyria, OH PMSA",1,0,3911,1104,S,,7820 Woodland Ave,,Cleveland,OH,44104,3038,,44104,20,1,44104303820,S,,,,1,,,A,,90% Overall probable correctness,41.487999,-81.634045,S,,R,U,** Street-Level Rooftop **,17460,"Cleveland-Elyria, OH Metropolitan Statistical Area",99999,,39035,3916000,39035114100,390351141001,-9087460.3208,5084590.0706
